"ITEM.NAME","FOOD","PORTION.SIZE","NFGD.Notes","TIMEFRAME","SEX","NFGD.Size.equivalent","Food.ID","NCode","Name","Age.Group","Sex","Size","GRAMWT_G_USDA","ENERGY_KCAL_USDA","PROTEIN_G_USDA","PROTEIN_G_.DV","VEGETABLE_PROTEIN_G_NDSR","VEGETABLE_PROTEIN_.DV","DIETARY_FIBER_G_USDA","DIETARY_FIBER_.DV","TOTAL_DIETARY_FIBER_G_NDSR","TOTAL_DIETARY_FIBER_.DV","RETINOL_MCG_USDA","RETINOL_MCG_.DV","VITAMIN_A_RAE_MCG_USDA","VITAMIN_A_RAE_MCG_USDA_.DV","BETA_CAROTENE_MCG_USDA","BETA_CAROTENE_MCG_.DV","ALPHA_CAROTENE_MCG_USDA","ALPHA_CAROTENE_MCG_.DV","BETA_CRYPTOXANTHIN_MCG_USDA","BETA_CRYPTOXANTHIN_MCG_.DV","LUTEIN_ZEAXANTHIN_MCG_USDA","LUTEIN_ZEAXANTHIN_MCG_.DV","LYCOPENE_MCG_USDA","LYCOPENE_MCG_.DV","VITAMIN_E_AS_ALPHA_TOCOPHEROL_MG_USDA","VITAMIN_E_AS_ALPHA_TOCOPHEROL_MG_.DV","VITAMIN_E_IU_NDSR","VITAMIN_E_IU_.DV","VITAMIN_K_MCG_USDA","VITAMIN_K_MCG_.DV","VITAMIN_C_MG_USDA","VITAMIN_C_MG_USDA_.DV","THIAMIN_VITAMIN_B1_MG_USDA","THIAMIN_VITAMIN_B1_MG_USDA_.DV","RIBOFLAVIN_VITAMIN_B2_MG_USDA","RIBOFLAVIN_VITAMIN_B2_MG_USDA_.DV","NIACIN_MG_USDA","NIACIN_MG_USDA_.DV","NIACIN_EQUIVALENTS_MG_NDSR","NIACIN_EQUIVALENTS_MG_NDSR_.DV","VITAMIN_B6_MG_USDA","VITAMIN_B6_MG_USDA_.DV","TOTAL_FOLATE_MCG_USDA","TOTAL_FOLATE_MCG_USDA_.DV","FOLATE_DFE_MCG_USDA","FOLATE_DFE_MCG_USDA_.DV","FOOD_FOLATE_MCG_USDA","FOOD_FOLATE_MCG_USDA_.DV","FOLIC_ACID_MCG_USDA","FOLIC_ACID_MCG_USDA_.DV","CALCIUM_MG_USDA","CALCIUM_MG_USDA_.DV","PHOSPHORUS_MG_USDA","PHOSPHORUS_MG_USDA_.DV","MAGNESIUM_MG_USDA","MAGNESIUM_MG_USDA_.DV","IRON_MG_USDA","IRON_MG_USDA_.DV","ZINC_MG_USDA","ZINC_MG_USDA_.DV","COPPER_MG_USDA","COPPER_MG_USDA_.DV","SELENIUM_MCG_USDA","SELENIUM_MCG_USDA_.DV","SODIUM_MG_USDA","SODIUM_MG_USDA_.DV","POTASSIUM_MG_USDA","POTASSIUM_MG_USDA_.DV","MANGANESE_MG_NDSR","MANGANESE_MG_NDSR_.DV","OMEGA_3_FATTY_ACIDS_G_NDSR","OMEGA_3_FATTY_ACIDS_G_NDSR_.DV","DAIDZEIN_MG_NDSR","DAIDZEIN_MG_NDSR_.DV","GENISTEIN_MG_NDSR","GENISTEIN_MG_NDSR_.DV","GLYCITEIN_MG_NDSR","GLYCITEIN_MG_NDSR_.DV","COUMESTROL_MG_NDSR","COUMESTROL_MG_NDSR_.DV","BIOCHANIN_A_MG_NDSR","BIOCHANIN_A_MG_NDSR_.DV","FORMONONETIN_MG_NDSR","FORMONONETIN_MG_NDSR_.DV","ALCOHOL_G_USDA","ALCOHOL_G_USDA_.DV","CARBOHYDRATE_G_USDA","CARBOHYDRATE_G_USDA_.DV","TOTAL_SUGARS_G_USDA","TOTAL_SUGARS_G_USDA_.DV","ADDED_SUGARS_BY_TOTAL_SUGARS_G_NDSR","ADDED_SUGARS_BY_TOTAL_SUGARS_G_NDSR_.DV","FRUCTOSE_G_NDSR","FRUCTOSE_G_NDSR_.DV","GALACTOSE_G_NDSR","GALACTOSE_G_NDSR_.DV","GLUCOSE_G_NDSR","GLUCOSE_G_NDSR_.DV","LACTOSE_G_NDSR","LACTOSE_G_NDSR_.DV","MALTOSE_G_NDSR","MALTOSE_G_NDSR_.DV","SUCROSE_G_NDSR","SUCROSE_G_NDSR_.DV","STARCH_G_NDSR","STARCH_G_NDSR_.DV","TOTAL_TRANS_FATTY_ACIDS_TRANS_G_NDSR","TOTAL_TRANS_FATTY_ACIDS_TRANS_G_NDSR_.DV","ERYTHRITOL_G_NDSR","ERYTHRITOL_G_NDSR_.DV","INOSITOL_G_NDSR","INOSITOL_G_NDSR_.DV","ISOMALT_G_NDSR","ISOMALT_G_NDSR_.DV","LACTITOL_G_NDSR","LACTITOL_G_NDSR_.DV","MALTITOL_G_NDSR","MALTITOL_G_NDSR_.DV","MANNITOL_G_NDSR","MANNITOL_G_NDSR_.DV","PINITOL_G_NDSR","PINITOL_G_NDSR_.DV","SORBITOL_G_NDSR","SORBITOL_G_NDSR_.DV","XYLITOL_G_NDSR","XYLITOL_G_NDSR_.DV","CAFFEINE_MG_USDA","CAFFEINE_MG_USDA_.DV","SUCRALOSE_MG_NDSR","SUCRALOSE_MG_NDSR_.DV","overall_nutrient_mean","overall_antinutrient_mean","Nutrient_density_numerator","Nutrient_Density_Score","percent_daily_value_nutrient_mean","percent_daily_value_antinutrient_mean","percent_daily_value_numerator","percent_daily_value_Nutrient_Density_Score"
"FFQ_52","Bacon or sausage ","2 slices/patties/links, including in burgers/sandwiches",NA,"Servings in last 2 weeks",0,"1",NA,NA,NA,NA,NA,NA,34.295,129.72,7.575,15.15,6.5007e-05,0.00013001,0.005,0.01785714,0.00304276,0.010867,5.275,0.659375,5.325,0.59166667,0.25,0.03125,0.245,0.030625,0.25,0.47169811,0,0,0.27,0.36,0.185,1.23333333,0.31334014,2.08893424,0.285,0.2375,0.25,0.27777778,0.125,10.4166667,0.07,5.38461538,2.275,14.21875,3.49398,21.837375,0.1,5.88235294,0.575,0.14375,0.575,0.14375,0.575,0.14375,0,0,6.715,0.51653846,82.94,6.6352,7.005,1.66785714,0.41,2.27777778,0.9,8.18181818,0.03,3.33333333,9.25,16.8181818,250,16.9834783,128.375,2.73138298,0.00955601,0.41547874,0.07818036,6.01387362,0.01232577,0.01643436,0.00986117,0.013148223,0.001234,0.00164533,0,0,0,0,0,0,0,0,0.595,0.45769231,0.19,0.38,0.35339275,0.35339275,0.06913542,0.05318109,0,0,0.23290118,0.17915475,7.4149e-05,5.7037e-05,0.07580728,0.05831329,0.14366394,0.11051073,2.0315e-06,1.5627e-06,0.11754079,0.117540793,0,0,0.00780575,0.00780575,0,0,0,0,0,0,4.9681e-08,4.9681e-08,0,0,0,0,0,0,0,0,0,0,16.9633061425667,0.0476344447705238,16.9156716977961,13.0401416110054,3.37672519647222,0.0419027524943333,3.33482244397789,2.5707851094495
"FFQ_52.1","Bacon or sausage ","2 slices/patties/links, including in burgers/sandwiches",NA,"Servings in last 2 weeks",1,"1",NA,NA,NA,NA,NA,NA,32.97,124.495,7.24,14.48,0.00036122,0.00072244,0.005,0.01785714,0.00277775,0.00992055,5.075,0.634375,5.125,0.56944444,0.245,0.030625,0.24,0.03,0.245,0.46226415,0,0,0.28,0.37333333,0.17,1.13333333,0.29163437,1.94422914,0.27,0.225,0.225,0.25,0.115,9.58333333,0.065,5,2.15,13.4375,3.3095659,20.6847869,0.09,5.29411765,0.57,0.1425,0.57,0.1425,0.57,0.1425,0,0,5.98,0.46,78.94,6.3152,6.67,1.58809524,0.395,2.19444444,0.86,7.81818182,0.03,3.33333333,8.905,16.1909091,250,16.5365217,120.265,2.55882979,0.00907888,0.39473407,0.07467096,5.74392008,0.01417236,0.01889648,0.01134162,0.015122162,0.00142514,0.00190018,0,0,0,0,0,0,0,0,0.59,0.45384615,0.175,0.35,0.34918094,0.34918094,0.06803251,0.0523327,0,0,0.22443955,0.17264581,0.00041202,0.00031694,0.07016845,0.05397573,0.13764756,0.10588274,1.1288e-05,8.6832e-06,0.12335586,0.123355864,0,0,0.00739392,0.00739392,0,0,0,0,0,0,3.7216e-07,3.7216e-07,0,0,0,0,0,0,0,0,0,0,16.4786174393333,0.0466972604838095,16.4319201788495,13.1988595356035,3.21215148394444,0.0411949380647619,3.17095654587968,2.54705534027847
"FFQ_53","Ice cream ","1 scoop ice cream, small milkshake",NA,"Servings in last 2 weeks",0,"1","48","75.1","Ice cream/ reg,",0,0,1,107.25,239.8,3.94,7.88,0.77716083,1.55432165,0.82,2.92857143,1.02716895,3.66846054,121.16,15.145,123.4,13.7111111,21.93,2.74125,0.07,0.00875,0.07,0.13207547,2.82,14.1,0,0,0.37,2.46666667,0.64987175,4.33247832,0.55,0.45833333,0.56,0.62222222,0.05,4.16666667,0.25,19.2307692,0.23,1.4375,1.39997414,8.74983838,0.05,2.94117647,8.61,2.1525,10.01,2.5025,6.77,1.6925,1.81,0.4525,131.89,10.1453846,116.95,9.356,18.94,4.50952381,0.28,1.55555556,0.74,6.72727273,0.05,5.55555556,2.23,4.05454545,84.49,3.67347826,221.5,4.71276596,0.08505729,3.69814317,0.18079238,13.9071062,0.00078964,0.00105286,0.00130458,0.001739445,0.00019161,0.00025547,5.3558e-06,7.1411e-06,2.6885e-05,3.5846e-05,0,0,0,0,26.78,20.6,23.04,46.08,13.7401884,13.7401884,1.06915795,0.82242919,0.00085594,0.00065842,2.20863415,1.69894934,6.07512066,4.67316974,0.98194535,0.75534258,11.881638,9.13972152,5.4835972,4.21815169,0.49502825,0.495028252,0,0,0.01068217,0.01068217,0,0,0,0,0,0,0.00021271,0.00021271,1.3306e-06,1.3306e-06,8.9956e-05,8.9956e-05,3.3628e-06,3.3628e-06,1.15,1.15,0,0,28.8430017066667,2.0522454966381,26.7907562100286,11.1721251918384,4.51759825089167,1.74783946006667,2.769758790825,1.15502868674937
"FFQ_53.1","Ice cream ","1 scoop ice cream, small milkshake",NA,"Servings in last 2 weeks",1,"1","48","75.1","Ice cream/ reg,",0,1,1,104.78,232.27,3.84,7.68,0.93221523,1.86443045,0.83,2.96428571,1.06597632,3.80705828,120.87,15.10875,123.02,13.6688889,20.85,2.60625,0.12,0.015,0.1,0.18867925,3.56,17.8,0,0,0.37,2.46666667,0.66481638,4.43210922,0.54,0.45,0.57,0.63333333,0.05,4.16666667,0.24,18.4615385,0.21,1.3125,1.46743768,9.17148553,0.05,2.94117647,8.49,2.1225,9.71,2.4275,6.92,1.73,1.55,0.3875,127.98,9.84461538,112.49,8.9992,18.12,4.31428571,0.29,1.61111111,0.71,6.45454545,0.05,5.55555556,2.2,4,83.61,3.63521739,213.99,4.55297872,0.09482411,4.1227873,0.17454065,13.4262039,0.00508452,0.00677936,0.00837389,0.01116518,0.00123049,0.00164065,1.0527e-05,1.4036e-05,3.6389e-05,4.8519e-05,0,0,0,0,26.25,20.1923077,22.75,45.5,13.1277902,13.1277902,1.04265935,0.80204565,0.00058086,0.00044681,2.14476162,1.64981663,5.73802437,4.4138649,0.98572382,0.75824909,11.2809747,8.67767285,6.56012961,5.04625355,0.47841374,0.478413736,0,0,0.01060742,0.01060742,0,0,0,0,0,0,0.00021289,0.00021289,9.0512e-06,9.0512e-06,0,0,0,0,0.96,0.96,0,0,28.214412423,2.01570893481905,26.1987034881809,11.2794176984462,4.56062581486111,1.7107325132,2.84989330166111,1.22697434092268
"FFQ_54","Frozen Yogurt ","1 med.",NA,"Servings in last 2 weeks",0,"1","50","80.1","Frozen yogurt/ ices/ sorbet/ etc,",0,0,1,103.85,106.96,2.24,4.48,0.11761538,0.23523076,0.98,3.5,0.28032867,1.00117382,16.94,2.1175,17.73,1.97,7.02,0.8775,0,0,0,0,10.66,53.3,0,0,0.03,0.2,0.06652779,0.44351861,0.41,0.34166667,3.57,3.96666667,0.02,1.66666667,0.09,6.92307692,0.11,0.6875,0.34204042,2.13775265,0.03,1.76470588,5.7,1.425,5.85,1.4625,5.5,1.375,0.21,0.0525,63.09,4.85307692,48.91,3.9128,10.47,2.49285714,0.27,1.5,0.24,2.18181818,0.03,3.33333333,1.15,2.09090909,37.5,1.63043478,119.7,2.54680851,0.04347787,1.890342,0.00974164,0.74935685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.52,17.3230769,18.52,37.04,12.8802706,12.8802706,2.49719753,1.92092118,0.10639954,0.0818458,3.8771803,2.98244638,2.09112292,1.60855609,0.74564782,0.57357524,6.9643601,5.35720008,0.97747089,0.75190068,0.02514627,0.025146266,0,0,0.0091822,0.0091822,0,0,0,0,0,0,7.4832e-05,7.4832e-05,0,0,0.05201603,0.05201603,0.00133274,0.00133274,0.23,0.23,0,0,11.5535897116667,1.45035246533333,10.1032372463333,9.44580894384194,3.01206785555556,1.260688958,1.75137889755556,1.63741482568769
"FFQ_54.1","Frozen Yogurt ","1 med.",NA,"Servings in last 2 weeks",1,"1","50","80.1","Frozen yogurt/ ices/ sorbet/ etc,",0,1,1,103.22,107.51,2.81,5.62,0.19153678,0.38307355,0.81,2.89285714,0.38611751,1.37899109,12.66,1.5825,13.26,1.47333333,6,0.75,0,0,0,0,7.85,39.25,0,0,0.04,0.26666667,0.0788842,0.52589466,0.42,0.35,2.84,3.15555556,0.03,2.5,0.1,7.69230769,0.13,0.8125,0.39964718,2.49779489,0.03,1.76470588,6.78,1.695,7.18,1.795,6.2,1.55,0.61,0.1525,83.98,6.46,63.09,5.0472,13.59,3.23571429,0.27,1.5,0.34,3.09090909,0.04,4.44444444,1.76,3.2,41.98,1.82521739,139.08,2.95914894,0.06123659,2.66246026,0.01230712,0.94670154,0.10625472,0.14167296,0.10795911,0.143945484,0.01296631,0.01728842,0,0,0,0,0,0,0,0,22.12,17.0153846,18.32,36.64,11.7068985,11.7068985,2.58580713,1.98908241,0.24433374,0.18794903,3.82555841,2.94273724,2.43319776,1.87169059,0.66432221,0.51101709,7.00886849,5.3914373,1.34900228,1.03769406,0.02773934,0.027739337,0,0,0.01106852,0.01106852,0,0,0,0,0,0,4.8576e-05,4.8576e-05,0.00058251,0.00058251,0.02234471,0.02234471,0.0019196,0.0019196,0.22,0.22,0,0,13.2793360733333,1.43341389409524,11.8459221792381,11.0184375213823,2.9100295715,1.23439092728571,1.67563864421429,1.55858863753538
"FFQ_55","Doughnuts, cookies, pastry ","med cookie or 1 slice",NA,"Servings in last 2 weeks",0,"1",NA,NA,NA,NA,NA,NA,51.675,213.19,3.015,6.03,2.42723851,4.85447702,0.995,3.55357143,0.98695579,3.52484209,13.355,1.669375,13.855,1.53944444,5.34,0.6675,1.545,0.193125,0.415,0.78301887,14.865,74.325,0.02,0.02666667,0.66,4.4,0.66439302,4.42928677,4.815,4.0125,0.36,0.4,0.14,11.6666667,0.11,8.46153846,1.31,8.1875,2.01489976,12.5931235,0.035,2.05882353,37.5,9.375,55.025,13.75625,12.415,3.10375,25.105,6.27625,30.77,2.36692308,61.025,4.882,12.08,2.87619048,1.555,8.63888889,0.345,3.13636364,0.075,8.33333333,6.165,11.2090909,170.875,7.42934783,64.56,1.37361702,0.20841766,9.0616375,0.06155605,4.73508073,0.00096958,0.00129278,0.00020768,0.000276905,0,0,6.3357e-06,8.4476e-06,3.8951e-07,5.1935e-07,3.8951e-07,5.1935e-07,0,0,28.99,22.3,13.785,27.57,11.6393517,11.6393517,0.293821,0.22601616,0.00107211,0.0008247,1.04379678,0.8029206,0.45530229,0.35023253,0.13557996,0.10429228,10.3681171,7.97547466,15.4307445,11.8698035,1.57324166,1.573241661,9.6011e-06,9.6011e-06,0.00161633,0.00161633,0,0,0,0,0,0,0.00130123,0.00130123,1.3092e-05,1.3092e-05,0.00809128,0.00809128,0.00013231,0.00013231,0.995,0.995,0,0,15.786118701,1.99748528300476,13.7886334179952,6.46776744593801,5.90347408670278,1.69277722067143,4.21069686603135,1.97509117033226
"FFQ_55.1","Doughnuts, cookies, pastry ","med cookie or 1 slice",NA,"Servings in last 2 weeks",1,"1",NA,NA,NA,NA,NA,NA,50.58,207.755,2.965,5.93,2.3703084,4.74061679,0.96,3.42857143,0.94563269,3.37725959,16.53,2.06625,16.885,1.87611111,4.18,0.5225,0.64,0.08,0.405,0.76415094,15.56,77.8,0.02,0.02666667,0.64,4.26666667,0.64343,4.28953334,4.555,3.79583333,0.38,0.42222222,0.145,12.0833333,0.115,8.84615385,1.315,8.21875,1.9982719,12.4891994,0.045,2.64705882,37.43,9.3575,54.825,13.70625,12.525,3.13125,24.94,6.235,30.605,2.35423077,57.18,4.5744,11.605,2.76309524,1.46,8.11111111,0.335,3.04545455,0.07,7.77777778,6.17,11.2181818,164.68,7.16,61.92,1.31744681,0.2023103,8.7960998,0.06438223,4.95247938,0.00098341,0.00131121,0.00023553,0.000314042,0,0,8.0794e-06,1.0772e-05,0.00011466,0.00015288,4.1403e-08,5.5203e-08,0,0,28.345,21.8038462,13.29,26.58,11.1033269,11.1033269,0.29679246,0.22830189,0.00124195,0.00095535,1.05541288,0.81185606,0.44602872,0.34309901,0.14550695,0.11192842,9.82255582,7.55581217,15.0672912,11.590224,1.54079337,1.540793373,1.0582e-05,1.0582e-05,0.00175947,0.00175947,0,0,0,0,0,0,0.00156316,0.00156316,2.0644e-05,2.0644e-05,0.00739299,0.00739299,0.00013923,0.00013923,0.885,0.885,0,0,15.4787021206667,1.92261125361905,13.5560908670476,6.52503711922583,5.97641683775564,1.62772301185714,4.3486938258985,2.09318371442251
"FFQ_56","Cake, pie ","1 med slice",NA,"Servings in last 2 weeks",0,"1",NA,NA,NA,NA,NA,NA,97.12,250,3.775,7.55,2.25788746,4.51577492,1.29,4.60714286,1.12569294,4.02033192,40.34,5.0425,43.105,4.78944444,28.275,3.534375,8.21,1.02625,1.665,3.14150943,34.725,100,0,0,1.08,7.2,0.76646421,5.10976137,8.71,7.25833333,1.695,1.88333333,0.115,9.58333333,0.15,11.5384615,1.025,6.40625,2.02455233,12.6534521,0.045,2.64705882,27.575,6.89375,39.395,9.84875,10.745,2.68625,16.975,4.24375,54.765,4.21269231,100.88,8.0704,18.245,4.34404762,1.45,8.05555556,0.55,5,0.11,12.2222222,7.3,13.2727273,250,11.3591304,122.13,2.59851064,0.28568953,12.4212839,0.20260037,15.5846438,0.00193217,0.00257622,0.00038153,0.000508703,0,0,6.6286e-05,8.8381e-05,0,0,0,0,0,0,47.33,36.4076923,28.565,57.13,30.7582219,30.7582219,0.29640044,0.22800034,0.00745785,0.00573681,0.93862557,0.72201967,1.13937568,0.87644283,0.45116193,0.34704764,29.7550872,22.8885286,13.9139028,10.7030021,1.08601257,1.08601257,9.3139e-06,9.3139e-06,0.00476099,0.00476099,0,0,0,0,0,0,0.00108604,0.00108604,6.8447e-06,6.8447e-06,0.00399402,0.00399402,0.00028172,0.00028172,1.065,1.065,0,0,25.881777817,3.78197070802857,22.0998071089714,8.83992284358857,7.95357234511111,3.27095958993333,4.68261275517778,1.87304510207111
"FFQ_56.1","Cake, pie ","1 med slice",NA,"Servings in last 2 weeks",1,"1",NA,NA,NA,NA,NA,NA,92.965,250,3.885,7.77,2.21933154,4.43866309,1.23,4.39285714,1.06572214,3.80615051,36.92,4.615,41.615,4.62388889,46.22,5.7775,18.83,2.35375,1.18,2.22641509,34.795,100,0,0,1.02,6.8,0.76869843,5.12465618,7.82,6.51666667,1.32,1.46666667,0.105,8.75,0.15,11.5384615,1.02,6.375,2.02606279,12.6628924,0.045,2.64705882,26.34,6.585,37.545,9.38625,10.36,2.59,16.075,4.01875,55.09,4.23769231,99.175,7.934,18.195,4.33214286,1.43,7.94444444,0.545,4.95454545,0.11,12.2222222,7.355,13.3727273,250,11.11,123.375,2.625,0.26104801,11.3499137,0.18903994,14.5415342,0.00188525,0.00251367,0.0003945,0.000525997,0,0,4.8354e-05,6.4473e-05,0,0,0,0,0,0,43.535,33.4884615,26.905,53.81,26.9566626,26.9566626,0.17911392,0.13777994,0.00743745,0.00572111,0.59112948,0.45471499,1.35791932,1.04455332,0.25954603,0.19965079,26.5133384,20.3948757,13.1681433,10.129341,0.91399781,0.913997807,5.7563e-06,5.7563e-06,0.00591712,0.00591712,0,0,0,0,0,0,0.00141251,0.00141251,1.2996e-06,1.2996e-06,0.00283743,0.00283743,0.00020823,0.00020823,1.345,1.345,0,0,26.536628002,3.39536526932857,23.1412627326714,9.25650509306857,7.86835983388889,2.93298474299524,4.93537509089365,1.97415003635746
"FFQ_57","Chocolate ","1 Hershey’s bar, 3 kisses, bag of M&M’s",NA,"Servings in last 2 weeks",0,"1","224","1100.1","Candy/ chocolate,",0,0,1,25.9,128.26,1.78,3.56,0.98005934,1.96011867,0.84,3,0.89182611,3.18509325,8.46,1.0575,8.48,0.94222222,0.55,0.06875,0.08,0.01,0,0,1.83,9.15,0,0,0.31,2.06666667,0.53507384,3.56715895,1.11,0.925,0.06,0.06666667,0.02,1.66666667,0.05,3.84615385,0.39,2.4375,0.70589614,4.41185089,0.01,0.58823529,5.09,1.2725,5.21,1.3025,4.65,1.1625,0.35,0.0875,29.36,2.25846154,43.24,3.4592,16.92,4.02857143,0.46,2.55555556,0.39,3.54545455,0.1,11.1111111,1.13,2.05454545,32.07,1.39434783,83.21,1.77042553,0.12073178,5.249208,0.01575875,1.21221123,0.00220249,0.00293665,0.00356027,0.00474702,0.00050982,0.00067976,7.464e-05,9.952e-05,0.00016309,0.00021745,1.6088e-05,2.1451e-05,0,0,16.2,12.4615385,13.35,26.7,12.6558147,12.6558147,0.10489586,0.08068912,0.01083051,0.00833116,0.47698888,0.36691452,0.99678369,0.76675669,0.18608746,0.1431442,12.0274422,9.25187858,0.61887006,0.47605389,0.12322375,0.12322375,1.8335e-06,1.8335e-06,0.00504648,0.00504648,0,0,0,0,0.00531579,0.00531579,0.00036507,0.00036507,3.9228e-06,3.9228e-06,6.0368e-05,6.0368e-05,5.9962e-06,5.9962e-06,4.04,4.04,0,0,7.92278166066667,1.48817793192857,6.43460372873809,5.01684369931241,2.02885721225,1.32969552716667,0.699161685083334,0.545112806083996
"FFQ_57.1","Chocolate ","1 Hershey’s bar, 3 kisses, bag of M&M’s",NA,"Servings in last 2 weeks",1,"1","224","1100.1","Candy/ chocolate,",0,1,1,24.95,122.74,1.65,3.3,0.88809694,1.77619387,0.8,2.85714286,0.85415761,3.05056289,8.21,1.02625,8.23,0.91444444,0.51,0.06375,0.06,0.0075,0,0,1.69,8.45,0,0,0.28,1.86666667,0.47796363,3.18642419,1.07,0.89166667,0.06,0.06666667,0.02,1.66666667,0.05,3.84615385,0.33,2.0625,0.61922334,3.87014586,0.01,0.58823529,4.59,1.1475,4.74,1.185,4.19,1.0475,0.35,0.0875,28.41,2.18538462,41.25,3.3,16.18,3.85238095,0.44,2.44444444,0.38,3.45454545,0.1,11.1111111,1.38,2.50909091,29.18,1.26869565,79.01,1.68106383,0.12351823,5.37035787,0.01499199,1.15322985,0.00274247,0.00365663,0.0044998,0.005999731,0.00064893,0.00086524,5.5765e-05,7.4353e-05,0.00012223,0.00016297,7.5254e-06,1.0034e-05,0,0,15.72,12.0923077,13.04,26.08,12.3367463,12.3367463,0.12687204,0.09759388,0.01054541,0.00811185,0.46461735,0.35739796,0.9260282,0.71232938,0.17293425,0.13302634,11.7262338,9.02017984,0.64457919,0.49583015,0.11615597,0.116155968,3.6009e-06,3.6009e-06,0.00409487,0.00409487,0,0,0,0,0.00370973,0.00370973,0.00040825,0.00040825,2.1687e-05,2.1687e-05,0.00014373,0.00014373,1.4703e-05,1.4703e-05,4.19,4.19,0,0,7.51729094666667,1.46300519432857,6.0542857523381,4.93261019418127,1.95758578244444,1.3083699161381,0.649215866306349,0.528935853272241
"FFQ_58","Candy bar ","1 bar, Snickers, Milky way, Peanut butter cup",NA,"Servings in last 2 weeks",0,"1","224","1100.1","Candy/ chocolate,",0,0,1,25.9,128.26,1.78,3.56,0.98005934,1.96011867,0.84,3,0.89182611,3.18509325,8.46,1.0575,8.48,0.94222222,0.55,0.06875,0.08,0.01,0,0,1.83,9.15,0,0,0.31,2.06666667,0.53507384,3.56715895,1.11,0.925,0.06,0.06666667,0.02,1.66666667,0.05,3.84615385,0.39,2.4375,0.70589614,4.41185089,0.01,0.58823529,5.09,1.2725,5.21,1.3025,4.65,1.1625,0.35,0.0875,29.36,2.25846154,43.24,3.4592,16.92,4.02857143,0.46,2.55555556,0.39,3.54545455,0.1,11.1111111,1.13,2.05454545,32.07,1.39434783,83.21,1.77042553,0.12073178,5.249208,0.01575875,1.21221123,0.00220249,0.00293665,0.00356027,0.00474702,0.00050982,0.00067976,7.464e-05,9.952e-05,0.00016309,0.00021745,1.6088e-05,2.1451e-05,0,0,16.2,12.4615385,13.35,26.7,12.6558147,12.6558147,0.10489586,0.08068912,0.01083051,0.00833116,0.47698888,0.36691452,0.99678369,0.76675669,0.18608746,0.1431442,12.0274422,9.25187858,0.61887006,0.47605389,0.12322375,0.12322375,1.8335e-06,1.8335e-06,0.00504648,0.00504648,0,0,0,0,0.00531579,0.00531579,0.00036507,0.00036507,3.9228e-06,3.9228e-06,6.0368e-05,6.0368e-05,5.9962e-06,5.9962e-06,4.04,4.04,0,0,7.92278166066667,1.48817793192857,6.43460372873809,5.01684369931241,2.02885721225,1.32969552716667,0.699161685083334,0.545112806083996
"FFQ_58.1","Candy bar ","1 bar, Snickers, Milky way, Peanut butter cup",NA,"Servings in last 2 weeks",1,"1","224","1100.1","Candy/ chocolate,",0,1,1,24.95,122.74,1.65,3.3,0.88809694,1.77619387,0.8,2.85714286,0.85415761,3.05056289,8.21,1.02625,8.23,0.91444444,0.51,0.06375,0.06,0.0075,0,0,1.69,8.45,0,0,0.28,1.86666667,0.47796363,3.18642419,1.07,0.89166667,0.06,0.06666667,0.02,1.66666667,0.05,3.84615385,0.33,2.0625,0.61922334,3.87014586,0.01,0.58823529,4.59,1.1475,4.74,1.185,4.19,1.0475,0.35,0.0875,28.41,2.18538462,41.25,3.3,16.18,3.85238095,0.44,2.44444444,0.38,3.45454545,0.1,11.1111111,1.38,2.50909091,29.18,1.26869565,79.01,1.68106383,0.12351823,5.37035787,0.01499199,1.15322985,0.00274247,0.00365663,0.0044998,0.005999731,0.00064893,0.00086524,5.5765e-05,7.4353e-05,0.00012223,0.00016297,7.5254e-06,1.0034e-05,0,0,15.72,12.0923077,13.04,26.08,12.3367463,12.3367463,0.12687204,0.09759388,0.01054541,0.00811185,0.46461735,0.35739796,0.9260282,0.71232938,0.17293425,0.13302634,11.7262338,9.02017984,0.64457919,0.49583015,0.11615597,0.116155968,3.6009e-06,3.6009e-06,0.00409487,0.00409487,0,0,0,0,0.00370973,0.00370973,0.00040825,0.00040825,2.1687e-05,2.1687e-05,0.00014373,0.00014373,1.4703e-05,1.4703e-05,4.19,4.19,0,0,7.51729094666667,1.46300519432857,6.0542857523381,4.93261019418127,1.95758578244444,1.3083699161381,0.649215866306349,0.528935853272241
